row,dataset_row,base_value,prediction,ClsNmCtnWeb,ClsNmCtnInput,ClsNmEndsReq,ClsNmEndsRender,InnerCls,RtnTypServlet,ClsNmEndsEncoder,MtdNmStrtSet,ParamTypEqRtnTyp,ImplicitMtd,ClsNmCtnPage,ClsNmCtnHtml,MtdStrtOn,ClsAnonymous,RtnTypString,ClsNmCtnHibernate,ClsNmCtnDom,MtdFrmClsWebInvkd,RtnTypDocument,RtnTypNode,RtnTypRequest,ParamTypCtnStr,ClsNmCtnCss,MtdCtnParams,MtdNmCtnSaniti,MtdNmCtnSetheader
26,109,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
27,112,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
28,130,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
29,140,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
30,215,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
31,38,0.012875483573663141,0.014816217706440302,0.0,0.0001335170976838266,-0.0015105216181245365,0.0,0.0,-0.0008994956128524681,0.0,0.0,0.000575057014874928,0.00017708937123678286,0.0,0.0,0.0,0.0,-0.0023378375065391628,0.0005974823203297139,3.5730546519855784e-05,0.0,0.0,0.0,0.0,0.00516971251964822,0.0,0.0,0.0,0.0
32,184,0.012875483573663141,0.020940341598322584,0.0,0.00017331340934221987,-0.0016225109337322085,0.0,0.0,-0.0010087690525624235,0.0,0.0,0.0006941896297003182,0.00022220817774867355,0.0,0.0,0.0,0.0,0.012262546619422299,0.0007869873041979751,4.542958954795259e-05,0.0,0.0,0.0,0.0,-0.0034885367190053643,0.0,0.0,0.0,0.0
33,3,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
34,183,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
35,107,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
